,Score,Stem,Tf,Type,Word
0,6.836017965114355,lab,47,raw,lab
1,6.836017965114355,open-sourc,76,stem,
2,6.610211296380662,modular,50,raw,modular
3,6.584427179224947,hardwar,134,raw,hardware
4,6.423973213727469,3d,38,stem,
5,6.4198575678894425,batteri,31,raw,batteries
6,6.3180748735795005,printer,28,raw,printer
7,6.281707229408625,modul,9,raw,modules
8,6.0993856726146705,kit,15,raw,kit
9,5.876242121300461,hybrid,6,raw,hybrid
10,5.758459085644078,maker,64,raw,maker
11,5.240609726988199,softwar,31,stem,
12,5.237162162010792,licens,19,raw,licenses
13,5.183094940740516,sedan,6,raw,sedan
14,5.065311905084132,trademark,8,raw,trademark
15,4.9834818868365005,vehicl,86,raw,vehicle
16,4.9599513894263065,bicycl,12,raw,bicycle
17,4.93178051245961,digit,14,raw,digital
18,4.777629832632352,convers,42,raw,conversion
19,4.777629832632352,joshua,8,raw,joshua
20,4.720471418792402,print,34,raw,printing
21,4.7130913114947806,manufactur,45,raw,manufacturing
22,4.489947760180571,adrian,6,raw,adrian
23,4.489947760180571,fabric,12,raw,fabrication
24,4.420954888693619,comput,7,raw,computers
25,4.372164724524187,user,8,raw,users
26,4.335797080353312,economi,9,raw,economies
27,4.31628426612973,craft,29,raw,craft
28,4.238633331899664,batteri,21,raw,battery
29,4.238633331899664,low-cost,7,raw,low-cost
30,4.179792831876731,convert,22,raw,converted
31,4.164525359745943,licens,39,raw,license
32,4.158590624226128,media,14,raw,media
33,4.120850296243281,distribut,28,raw,distributed
34,4.084482652072406,innov,7,raw,innovation
35,4.084482652072406,comput,13,raw,computer
36,4.0572462402489275,sparkfun,24,stem,
37,4.0572462402489275,fab,24,stem,
38,3.9509512594478835,peer,7,raw,peer
39,3.942512390802019,electr,59,raw,electric
40,3.9303319722451477,design,24,raw,designs
41,3.888194313571889,3-d,23,stem,
42,3.876843287294162,electron,26,raw,electronics
43,3.8480938740081756,maker,15,raw,makers
44,3.7822017801994723,circuit,17,raw,circuit
45,3.724479918040999,technolog,30,raw,technology
46,3.7097892026309953,solar,11,raw,solar
47,3.7000709531620743,sourc,64,raw,source
48,3.6405512631364454,vehicl,34,raw,vehicles
49,3.5989748362907052,file,8,raw,files
50,3.588045765758515,registr,14,raw,registration
51,3.58239070827517,design,69,raw,design
52,3.5025611066226854,tool,19,raw,tools
53,3.496695987170287,manufactur,10,raw,manufacture
54,3.391335471512461,access,12,raw,access
55,3.391335471512461,typic,8,raw,typically
56,3.391335471512461,print,9,raw,print
57,3.3562441517011905,cultur,28,raw,culture
58,3.237184791685203,evolut,6,raw,evolution
59,3.168191920198251,drag,6,raw,drag
60,3.168191920198251,compon,22,raw,components
61,3.1400210432315547,mill,7,raw,milling
62,3.1400210432315547,locat,7,raw,locations
63,3.042934680186696,pearc,18,stem,
64,3.0319614706045632,open,111,raw,open
65,3.0236106913871432,releas,9,raw,released
66,3.0176190617188765,project,32,raw,project
67,2.9393503477694036,truck,7,raw,trucks
68,2.9393503477694036,race,7,raw,racing
69,2.871460012226552,product,44,raw,production
70,2.844791765144391,definit,11,raw,definition
71,2.831719683577038,cloud,8,raw,cloud
72,2.8115169762595187,applic,7,raw,applications
73,2.803548806610342,creat,15,raw,create
74,2.803548806610342,print,10,raw,printed
75,2.799284407823884,model,13,raw,models
76,2.7851996679421456,ad,6,raw,adding
77,2.7553467047924642,mechan,9,raw,mechanical
78,2.7407479053713115,share,6,raw,sharing
79,2.7048308268326187,thingivers,16,stem,
80,2.6981882909525154,project,17,raw,projects
81,2.6981882909525154,motor,14,raw,motor
82,2.6775690037497797,sport,12,raw,sports
83,2.6734956783621437,commun,10,raw,communities
84,2.6573662964322606,compon,6,raw,component
85,2.653736528381682,engin,11,raw,engineering
86,2.6258676293728893,rapid,10,raw,rapid
87,2.580405255296132,machin,12,raw,machines
88,2.5759706582282664,includ,25,raw,include
89,2.5646568983279927,plastic,7,raw,plastic
90,2.5530062811080176,devic,8,raw,devices
91,2.504032276511558,suitabl,7,raw,suitable
92,2.4933938783065024,product,22,raw,products
93,2.439953419827036,use,28,raw,using
94,2.431559627698567,board,9,raw,boards
95,2.406836489611772,weight,17,raw,weight
96,2.4016172710834884,part,21,raw,parts
97,2.335282797263147,creation,8,raw,creation
98,2.279984157066921,economi,13,raw,economy
99,2.276193880893141,commerci,10,raw,commercial
100,2.2721038956416155,popular,16,raw,popular
101,2.2555441796025972,car,44,raw,car
102,2.251901188324096,engin,8,raw,engine
103,2.2386559615740755,foundat,6,raw,foundation
104,2.212680475170815,improv,6,raw,improve
105,2.212680475170815,code,6,raw,code
106,2.187362667186525,share,6,raw,shared
107,2.167560039890345,electron,10,raw,electronic
108,2.1496223392036775,produc,13,raw,produced
109,2.138572503017093,journal,6,raw,journal
110,2.1104016260503964,allow,10,raw,allow
111,2.0920524873822,expens,6,raw,expensive
112,2.0740339818795217,car,15,raw,cars
113,2.0695796315301416,intend,6,raw,intended
114,2.0601008875755977,exampl,7,raw,examples
115,2.0241621518393487,free,33,raw,free
116,2.01761989259943,term,10,raw,term
117,2.016469806216193,product,11,raw,product
118,2.016469806216193,compani,11,raw,companies
119,2.00504111039257,movement,16,raw,movement
120,1.9444164885761355,octob,6,raw,october
121,1.9360482389056186,scale,7,raw,scale
122,1.9076669463673939,materi,11,raw,materials
123,1.9059502077483392,januari,6,raw,january
124,1.8872580747361867,platform,8,raw,platform
125,1.8772077388826853,energi,11,raw,energy
126,1.8568605975518158,equip,18,raw,equipment
127,1.8560055312320822,california,7,raw,california
128,1.8560055312320822,object,7,raw,objects
129,1.8508904305653118,process,21,raw,process
130,1.847648936641141,machin,11,raw,machine
131,1.8021002663958798,mass,10,raw,mass
132,1.79628629653046,physic,14,raw,physical
133,1.7896196051722706,system,13,raw,systems
134,1.7818975590783603,exist,6,raw,existing
135,1.7818975590783603,build,16,raw,building
136,1.7818975590783603,learn,6,raw,learning
137,1.7694750390798033,creat,8,raw,created
138,1.7331073949089286,commun,22,raw,community
139,1.7173590379407893,site,6,raw,site
140,1.7154078178095276,research,16,raw,research
141,1.701854851404824,typic,6,raw,typical
142,1.6996594608413882,build,7,raw,buildings
143,1.6905192667703866,sustain,10,stem,
144,1.6865873792740353,model,7,raw,model
145,1.6783568801375202,perform,11,raw,performance
146,1.671549501909495,impact,6,raw,impact
147,1.6483661664538378,offer,7,raw,offer
148,1.633477553960087,type,10,raw,types
149,1.6100473021517012,construct,8,raw,construction
150,1.5995760022844057,design,9,raw,designed
151,1.5760455048742117,requir,7,raw,require
152,1.5721770280962915,abil,6,raw,ability
153,1.521467340093348,diy,9,stem,
154,1.5195332946108695,smaller,6,raw,smaller
155,1.496140415036164,low,13,raw,low
156,1.4876580860804205,make,19,raw,making
157,1.469522874036208,approach,9,raw,approach
158,1.4335908648101447,concept,6,raw,concept
159,1.431240687465191,due,10,raw,due
160,1.4218948250469534,scientif,6,raw,scientific
161,1.4218948250469534,build,6,raw,build
162,1.4054199878434483,rise,7,raw,rise
163,1.3956638128980836,origin,7,raw,original
164,1.3956638128980836,built,7,raw,built
165,1.3860019019863465,current,7,raw,current
166,1.3511146429859062,type,13,raw,type
167,1.3258801718073647,addit,9,raw,addition
168,1.3178640968191286,develop,21,raw,development
169,1.294194352733224,qualiti,7,raw,quality
170,1.2912746426298891,share,6,raw,share
171,1.2454041885637919,power,20,raw,power
172,1.2454041885637919,industri,10,raw,industry
173,1.2382821124893788,intern,9,raw,international
174,1.212803027188394,close,6,raw,closed
175,1.1892916077402924,system,23,raw,system
176,1.1833634867392706,mit,7,stem,
177,1.1833634867392706,prototyp,7,stem,
178,1.1356672983061669,cost,12,raw,cost
179,1.131309992937211,specif,6,raw,specific
180,1.1157790509063343,exampl,15,raw,example
181,1.1112232343704738,cost,9,raw,costs
182,1.0705830745629663,use,30,raw,used
183,1.0495296653651338,differ,15,raw,different
184,1.024211857380844,freedom,6,raw,freedom
185,1.024211857380844,organ,6,raw,organization
186,1.0222606372495822,includ,8,raw,including
187,1.0210917300446003,univers,10,raw,university
188,1.0210917300446003,educ,10,raw,education
189,1.0143115600622319,reprap,6,stem,
190,1.0143115600622319,graphic,6,stem,
191,1.0143115600622319,hackerspac,6,stem,
192,1.0143115600622319,websit,6,stem,
193,1.0138490703452974,start,9,raw,started
194,1.0010447980993096,scienc,6,raw,science
195,0.9869676842084727,market,7,raw,market
196,0.9798959736063331,control,10,raw,control
197,0.9607631726877899,use,26,raw,use
198,0.9064288217244606,local,12,raw,local
199,0.8858095345217247,avail,10,raw,available
200,0.872295815355002,result,6,raw,results
201,0.8412895195534991,light,13,raw,light
202,0.837435950237509,support,7,raw,support
203,0.8199963159521532,rang,6,raw,range
204,0.7287476444870081,ad,6,raw,added
205,0.7032360568295993,make,27,raw,make
206,0.7025166323381383,usual,7,raw,usually
207,0.662665983207515,known,8,raw,known
208,0.6451335044458746,need,6,raw,needed
209,0.6232210296676006,common,7,raw,common
210,0.6187467492726795,center,7,raw,center
211,0.5981274620699439,person,6,raw,personal
212,0.5930383925624726,road,6,raw,road
213,0.5729372132413854,variou,6,raw,various
214,0.5688749192325064,form,11,raw,form
215,0.5665609961021094,area,7,raw,areas
216,0.5501327374227659,sever,11,raw,several
217,0.5451349319294335,mean,9,raw,means
218,0.5422066721503452,social,11,raw,social
219,0.5332245758345177,result,7,raw,result
220,0.4891292559692933,offic,7,raw,office
221,0.3605118781471998,compani,7,raw,company
222,0.3053563201106916,program,9,raw,program
223,0.2815307416986222,inform,6,raw,information
224,0.2812448231834503,without,13,raw,without
225,0.2806018052639631,within,8,raw,within
226,0.27378789877414783,high,11,raw,high
227,0.2396683963377102,possibl,8,raw,possible
228,0.2017740343130353,less,9,raw,less
229,0.1901145818829808,busi,8,raw,business
230,0.1757985479097746,law,6,raw,law
231,0.1442887696775637,need,7,raw,need
232,0.1380582199269277,better,8,raw,better
233,0.1380582199269277,set,8,raw,set
234,0.13323893349097896,thu,6,raw,thus
235,0.13003893076030795,certain,6,raw,certain
236,0.12775946772635305,earli,7,raw,early
237,0.11105101851561663,done,6,raw,done
238,0.10881438148390377,rather,7,raw,rather
239,0.09858979807780453,other,6,raw,others
240,0.09549860550813175,area,6,raw,area
241,0.09180174362680572,small,10,raw,small
242,0.08170528337579606,public,8,raw,public
243,0.08046072814359118,state,11,raw,states
244,0.03851167413452133,least,6,raw,least
245,-0.045579992751773865,anoth,11,raw,another
246,-0.04667588327241087,gener,8,raw,general
247,-0.06392913141997052,place,9,raw,place
248,-0.07440043128726567,room,6,raw,room
249,-0.10264364360066068,point,6,raw,point
250,-0.11771930600610801,call,6,raw,called
251,-0.12658618445783595,number,7,raw,number
252,-0.14962385252485316,howev,8,raw,however
253,-0.167577656141449,around,8,raw,around
254,-0.1794212153297981,new,23,raw,new
255,-0.17947681567453433,still,11,raw,still
256,-0.1842152972944723,part,7,raw,part
257,-0.2330054614639043,made,15,raw,made
258,-0.2722261746171855,even,15,raw,even
259,-0.3017019927501392,unit,6,raw,united
260,-0.35463294958560265,peopl,10,raw,people
261,-0.3672773206161506,see,9,raw,see
262,-0.4121473653404793,sinc,7,raw,since
263,-0.4964839321747988,will,23,raw,will
264,-0.504304054665161,world,8,raw,world
265,-1.0444293829482223,must,6,raw,must
266,-1.1504383979168364,now,7,raw,now
267,-1.2223696169254679,two,7,raw,two
